,sector,stock_1,stock_2,stock_1_avg_iv,stock_2_avg_iv,avg_diff,avg_ratio,std_diff,std_dff_ratio,iv_correlation,price_correlation,p_val_diff,p_val_ratio
24,Auto,M&M,ASHOKLEY,26.845685528865918,30.114899483173783,3.2692139543078635,1.122806682813876,3.0167731329567022,0.11522557768330616,0.591326387392865,0.7616645998609468,0.03598408638680225,0.025299204993835478
25,Auto,M&M,ESCORTS,27.760303946481358,31.277057719234556,3.516753772753202,1.130851340409499,3.369927960629215,0.12595230227310003,0.4501191978165008,0.7742449406036946,0.919536891729651,1.2310981617497136
26,Auto,MARUTI,BAJAJ-AUTO,22.237870825429038,27.117068359288837,4.879197533859797,1.2258778633880847,2.388823522490464,0.11466593077260369,0.6870776431893723,0.8597755488517659,0.4714186337121553,1.1657300979545464
27,Auto,MARUTI,EICHERMOT,22.237870825429038,29.31360843958177,7.075737614152733,1.3327648868197617,3.2532295582147652,0.17960670863288136,0.6376332142300833,0.7579566872641582,15.876835281977286,19.880182890600274
28,Auto,MARUTI,ASHOKLEY,22.201827509250013,30.114899483173783,7.913071973923769,1.365099538326127,3.037667991947642,0.16188691500511757,0.6555817581955282,0.7038680803794308,0.0967466680055775,1.6427815519905753
29,Auto,MARUTI,ESCORTS,21.9117151895452,31.277057719234556,9.365342529689363,1.443430295056315,4.008344011715736,0.221499543215843,0.49760739813074334,0.808635878075181,12.5867451158508,19.333959291652832
30,Auto,BAJAJ-AUTO,EICHERMOT,27.117068359288837,29.31360843958177,2.1965400802929373,1.0900284554835407,3.2616200311828156,0.1297529829110207,0.6594709452703937,0.8018958466781182,6.6535941467041,8.820443931638039
31,Auto,BAJAJ-AUTO,ASHOKLEY,26.959030069889,30.114899483173783,3.155869413284783,1.1225302410085745,3.267599406913284,0.13165648320923665,0.5876236134191111,0.5183083787372508,0.057460923228168655,0.3951669120510654
32,Auto,BAJAJ-AUTO,ESCORTS,27.042232925374684,31.277057719234556,4.234824793859877,1.1694432803229546,4.505342446927689,0.18424299311388656,0.3868529195469041,0.6042093066688761,7.1238765572658025,10.45760324172324
33,Auto,EICHERMOT,ASHOKLEY,28.765383508545256,30.114899483173783,1.3495159746285312,1.0475045718229443,2.7592941759594,0.09729510074852978,0.6889576754156567,0.5450633949560161,0.0006219433487012303,0.001041412053734306
34,Auto,EICHERMOT,ESCORTS,29.34663185189027,31.277057719234556,1.930425867344293,1.0670601144689211,2.58043319148176,0.08746491331326985,0.5750376960967419,0.6315903419425615,0.0030415627982182244,0.002246695233951205
35,Auto,ASHOKLEY,ESCORTS,30.091784292745558,30.381620657678866,0.2898363649333048,1.0165312462854459,2.6859090707129645,0.0952791398619413,0.5022674107008244,0.8501617013371048,0.0002472701616302136,0.0014600105370209452
36,Auto_anc,APOLLOTYRE,MRF,33.30945228746636,31.742675012132175,-1.5667772753341866,0.9527827760232852,4.654214664973227,0.1479255933458339,0.5449285506564487,0.9435651698444804,0.035841134242115054,0.0001045172670779096
37,Auto_anc,APOLLOTYRE,BHARATFORG,33.30945228746636,31.084220143821415,-2.2252321436449463,0.937072110857159,4.624815362918222,0.14235194983106014,0.6175886006140864,0.7467980140769936,0.09123660424884021,1.8806580866270484e-05
38,Auto_anc,APOLLOTYRE,EXIDEIND,33.30945228746636,31.524903295539772,-1.7845489919265898,0.9550580034550006,5.026623825226053,0.16081987735955938,0.5991586725162663,0.9198658623050212,0.12672519497846105,0.0018728908256038072
39,Auto_anc,APOLLOTYRE,BALKRISIND,33.30945228746636,30.131215048308114,-3.1782372391582476,0.9079407633055714,2.9237566312455305,0.09361734018319018,0.5039877180952299,0.5558385771471709,2.8837836129963386e-07,8.593850422301508e-13
40,Auto_anc,APOLLOTYRE,MOTHERSON,33.30945228746636,40.49775753297747,7.188305245511096,1.22502310020571,6.374179275326452,0.21423031130810793,0.5585638102053131,0.8971601081482629,5.506801915884602,0.0027895941325950394
41,Auto_anc,APOLLOTYRE,BOSCHLTD,33.30945228746636,26.515760069704857,-6.793692217761504,0.800742995309567,4.192330482772267,0.12398295064593698,0.472751462900092,0.8109641766327055,0.0013735143145571682,1.2207792728021294e-06
42,Auto_anc,MRF,BHARATFORG,31.742675012132175,31.084220143821415,-0.65845486831076,0.9988967199151777,5.243451847491214,0.1648928492203739,0.5495694241076107,0.8579753407368655,2.729649477214011,1.1906248567442421
